CELLID,LAT,LON,MONTH,DAY,AEZID,PHIHOXsd2,CRFVOLsd2,SNDPPTsd2,CLYPPTsd2,SLTPPTsd2,CECsd2,NTOxd1,EACKCLsd2,DRAINFAO,BLDsd2,ORCDRCsd2,Country
8486,-3.125,36.875,3,7,13,72.50057171,7.148317543,38.16179353,37.27303169,24.57219863,30.86875204,1.950880268,0.616475488,4.547615158,1121.47,28.46765763,Tanzanie
8487,-3.125,37.125,9,22,13,60.43732205,11.42267957,38.86236069,36.11388595,25.02586838,27.68803384,3.346110796,1.417959096,4.864068982,1066.24,54.16814447,Tanzanie
8488,-3.125,37.375,11,23,13,58.85830486,20.71376281,44.28892143,27.2356434,28.47901415,32.09045063,4.234019035,2.905138769,4.890841061,1002.32,66.9568082,Tanzanie
8489,-3.125,37.625,9,22,13,61.98080364,5.736619489,34.21376281,40.11810639,25.67008297,32.21067187,2.798833577,1.904993167,4.524239466,1140.23,35.84683585,Tanzanie
8490,-3.125,37.875,12,13,9,73.05886657,7.55191479,46.48166518,33.07716074,20.43605171,28.40409789,1.172843483,0.460478787,4.221400114,1316.63,11.84372713,Sudan (Kenya administrated)
8491,-3.125,38.375,10,25,8,66.81974284,0.568603516,54.89233398,31.96899414,13.13297526,14.87874349,0.992915037,0.695276155,4.984781901,1378.08,11.29060872,Sudan (Kenya administrated)
8492,-3.125,39.625,3,17,8,68.15615078,0.086053896,54.07148091,28.21753643,17.70984287,16.92054058,1.052826181,0.268187986,3.633070097,1404.94,8.582268176,Sudan (Kenya administrated)
8493,-3.125,39.875,4,21,8,62.80750487,0.464912281,57.05376868,26.42178363,16.53281352,17.4597141,1.062682016,0.191351009,3.97831384,1420.53,9.072530864,Sudan (Kenya administrated)
8494,-3.125,40.125,5,3,8,63.70265973,1.521827118,55.39592368,26.52992194,18.07690084,17.06461405,1.041678952,0.408572616,3.560132986,1385.6,10.94680544,Sudan (Kenya administrated)
8495,-3.375,10.625,12,23,9,55.60987952,3.290361446,54.94771084,29.37831325,15.67759036,14.31710843,1.718079518,2.011296383,3.746987952,1308.88,19.32192771,Gabon
8496,-3.375,11.125,12,26,9,53.59342983,6.782810213,48.04244593,33.17523174,18.77622378,11.23686778,1.67451244,1.370887704,4.974711335,1193.58,21.30330135,Gabon
8497,-3.375,11.375,12,27,9,53.55414634,5.249756098,47.11130081,32.56552846,20.32430894,11.06081301,1.498358373,1.450021951,4.634634146,1267.72,21.08227642,Gabon
8498,-3.375,11.625,12,27,9,53.38388123,1.769230769,50.17627865,30.44204258,19.36724039,10.05914022,1.340586589,1.337910922,4.211925932,1346.38,19.62492862,Gabon
8499,-3.375,11.875,12,27,9,53.07357968,3.185251506,51.17426339,30.3569917,18.46784958,9.610043952,1.670984859,1.440309701,4.655542894,1296.89,21.05941722,Gabon
8500,-3.375,12.125,12,30,9,55.35421922,1.564895435,54.2994548,26.30970787,19.38733827,9.909593946,1.262092602,0.883906192,3.998291155,1357.9,19.65823094,République du Congo
8501,-3.375,12.375,12,30,9,56.30872155,0.906828751,51.66876071,28.06355552,20.27111039,10.6226646,1.218873215,0.7768348,3.92453292,1361.44,19.31810394,République du Congo
8502,-3.375,12.625,12,30,9,51.59965692,2.608805751,50.3635027,30.95776834,18.68036269,9.293824538,1.495463976,1.260453381,4.912759353,1339.76,22.02826336,République du Congo
8503,-3.375,13.125,12,30,9,49.97801482,2.641804413,42.32660207,39.69204462,17.97736341,9.19387672,1.925248755,1.831003988,5.001139972,1221.35,24.07336536,République du Congo
8504,-3.375,13.375,12,29,9,49.45780867,1.988470973,41.10948487,41.263287,17.63008994,9.454129191,1.942977103,1.977835158,5.002452984,1203.04,26.1106296,République du Congo
8505,-3.375,13.625,1,2,9,49.3190918,2.901936849,40.20043945,43.10245768,16.69881185,9.985921224,1.898767087,2.16214046,4.991861979,1152.84,28.01131185,République du Congo
8506,-3.375,13.875,1,2,9,48.65865112,1.573880657,41.07464983,43.88980649,15.03570561,8.895231155,1.921061449,2.468818718,4.99983807,1167.3,27.52392519,République du Congo
8507,-3.375,14.125,1,2,9,50.08213033,0.109534296,46.27224533,37.19248022,16.5339695,8.402577278,1.537771552,2.524985399,4.872277954,1229.15,25.44099176,République du Congo
8508,-3.375,14.375,1,2,10,51.45574465,0.025160818,51.55288657,31.85994626,16.58716717,8.861167657,1.588713541,2.659329451,4.839263904,1243.59,23.39548897,République du Congo
8509,-3.375,14.625,1,4,10,52.14893964,0.056933116,54.96280587,28.95546493,16.08009788,9.477243067,1.675415171,2.719850897,5.091598695,1251.88,22.24796085,République du Congo
8510,-3.375,14.875,1,5,10,54.67143781,0.536066634,61.66836487,23.35718907,14.97040272,9.743571082,1.829699982,2.238279071,5.38678635,1275.47,21.43490215,République du Congo
8511,-3.375,15.125,1,5,10,55.81000327,1.782662083,64.40839882,20.7259332,14.86370334,10.24492469,1.839020136,2.053130074,5.546823838,1292.06,21.94171578,République du Congo
8512,-3.375,15.375,1,8,10,54.64326391,1.405711032,63.30816791,20.94410999,15.74967459,10.80833062,1.728279368,2.379204524,4.85502766,1276.48,22.50780996,République du Congo
8513,-3.375,15.625,1,23,10,54.075588,0.624979724,62.25271695,20.237794,17.51159773,11.49805353,1.541707219,2.191186698,3.667153285,1287.68,22.14468775,République du Congo
8514,-3.375,15.875,2,2,10,53.09117647,0.424019608,63.38374183,19.24648693,17.37957516,11.82001634,1.365262581,2.374736437,3.493872549,1312.7,22.81176471,République du Congo
8515,-3.375,16.125,2,12,10,52.75323653,1.167949615,61.2520119,22.61948915,16.12779916,11.17748425,1.641415675,1.818661563,4.361791463,1313.28,19.81149405,République du Congo
8516,-3.375,16.375,3,1,10,49.62414523,0.45449365,63.32228916,23.8907522,12.78842397,8.34890915,1.579034272,1.51207294,4.964018235,1291.34,17.18747965,République Democratique du Congo
8517,-3.375,16.625,3,3,10,49.19706482,0.214023645,66.7679576,22.44451692,10.78703628,7.715124338,1.734061393,1.456958418,4.980513657,1316.73,14.27068895,République Democratique du Congo
8518,-3.375,16.875,3,3,10,48.28406429,0.301833454,60.03796139,24.49511348,15.46652128,7.175914708,1.710452951,1.444538082,4.911800339,1396.92,13.21605686,République Democratique du Congo
8519,-3.375,17.125,3,3,10,51.78992629,0.862489762,54.77641278,28.03095823,17.1950041,9.585831286,1.335027109,1.641731777,3.590663391,1367.82,12.08542179,République Democratique du Congo
8520,-3.375,17.375,3,3,10,52.62116186,0.990899039,53.28867908,27.53423492,19.17427915,12.02143404,1.346245811,1.854874032,3.185761674,1369.41,16.12673301,République Democratique du Congo
8521,-3.375,17.625,3,3,10,51.88976183,0.718408865,57.79002646,25.45013232,16.76347999,9.544574926,1.138813676,1.767817233,3.91424082,1387.22,13.06450546,République Democratique du Congo
8522,-3.375,17.875,3,6,10,52.01878249,0.653613953,58.95807479,25.22874392,15.81561295,8.187573369,1.089221363,1.519654787,4.460758008,1397.52,11.94918665,République Democratique du Congo
8523,-3.375,18.125,3,6,10,52.39074464,1.158182583,56.39638199,26.54169121,17.06411443,8.412284392,1.122417415,1.337255868,4.506352545,1394.58,12.62986958,République Democratique du Congo
8524,-3.375,18.375,6,9,10,52.79191852,1.200877701,56.16560404,26.06094229,17.7744473,8.776931357,1.04078463,1.394940629,4.452264635,1381.26,12.16071872,République Democratique du Congo
8525,-3.375,18.625,5,28,10,51.7022932,0.813677314,58.5995905,24.31924652,17.08640459,7.612530713,1.31015225,1.288648648,4.901228501,1403.82,12.35266175,République Democratique du Congo
8526,-3.375,18.875,5,26,10,49.85439112,1.050359125,56.37659158,26.16348351,17.46343454,7.713924257,1.725152953,1.379074355,4.818070519,1412.68,14.18152138,République Democratique du Congo
8527,-3.375,19.125,5,26,10,48.68667871,0.885923127,54.68906045,28.55026281,16.7517247,7.39717477,1.888384937,1.631809132,4.72651117,1393.5,14.25829501,République Democratique du Congo
8528,-3.375,19.375,5,26,10,48.69316336,1.082169536,55.78109776,27.85198116,16.37260474,6.774114972,1.713574049,1.652995858,4.752841832,1396.71,13.95891523,République Democratique du Congo
8529,-3.375,19.625,5,26,10,48.10140776,0.840563104,55.47151743,28.97061712,15.55868391,6.582746767,1.865317892,1.794671795,4.777295793,1387.54,15.40964151,République Democratique du Congo
8530,-3.375,19.875,5,26,10,48.26438645,0.69808721,54.70554385,29.69038742,15.60179932,6.871535095,2.018413519,1.724783837,4.760414978,1372.52,17.2157562,République Democratique du Congo
8531,-3.375,20.125,5,26,10,48.07877104,0.964046413,54.48439287,29.09625756,16.41534564,7.191943128,1.909015117,1.718323499,4.773900964,1398.26,17.70134009,République Democratique du Congo
8532,-3.375,20.375,5,27,10,47.71292373,0.701434159,53.58702738,30.54424707,15.86864407,7.092486962,2.314033246,1.748882251,4.75529661,1376.84,17.70876793,République Democratique du Congo
8533,-3.375,20.625,5,27,10,47.56044842,0.834583434,54.44495524,30.02605049,15.52705863,6.99903218,2.026845714,1.746161867,4.724655214,1381.48,17.76425518,République Democratique du Congo
8534,-3.375,20.875,5,27,10,47.53043973,0.936519548,54.5605137,29.93139885,15.50207267,6.862797692,1.976699178,1.789974396,4.770381208,1366.18,18.23473949,République Democratique du Congo
8535,-3.375,21.125,5,27,10,47.53373386,0.879516116,55.05033693,29.24567671,15.70041406,7.14800682,2.380677925,1.806750019,4.841113908,1361.66,18.65332467,République Democratique du Congo
8536,-3.375,21.375,5,30,10,47.25399296,0.611679908,54.64976657,29.28978622,16.05225653,7.282086985,2.073816038,1.716370299,4.945941519,1364.13,17.98714063,République Democratique du Congo
8537,-3.375,21.625,5,30,10,46.32022932,0.597215397,53.68632269,30.92014742,15.38738739,6.888697789,1.846009827,1.744176985,4.967485667,1353.47,18.20499591,République Democratique du Congo
8538,-3.375,21.875,5,30,10,46.62345779,0.759821429,54.23741883,30.61266234,15.14350649,7.021103896,1.812431006,1.591359172,4.954626623,1368.4,17.44926948,République Democratique du Congo
8539,-3.375,22.125,5,30,10,46.99191969,0.600881489,51.65124061,34.21751551,14.13140712,7.351452824,1.885536236,1.508150832,4.992817499,1340.08,17.31170421,République Democratique du Congo
8540,-3.375,22.375,2,6,10,46.93426663,1.344758227,48.73062998,34.97819615,16.29053021,7.953013114,2.063981012,1.394120926,4.842304288,1363.6,18.35851637,République Democratique du Congo
8541,-3.375,22.625,2,6,10,46.57575758,1.623177723,46.58460278,37.01105651,16.41064701,8.007698608,2.136700244,1.370554955,4.886158886,1356.67,18.0029484,République Democratique du Congo
8542,-3.375,22.875,2,6,10,46.93194103,1.478378378,44.3963964,38.87010647,16.74111384,8.349221949,2.283230956,1.375548731,4.929238329,1336.99,18.03775594,République Democratique du Congo
8543,-3.375,23.125,2,6,10,47.28939504,1.834262176,45.53008642,37.63161296,16.84871981,8.764154753,2.170822226,1.286089814,4.873192795,1347.8,18.20757612,République Democratique du Congo
8544,-3.375,23.375,2,6,10,47.22253935,1.648617793,47.45307021,35.7052108,16.84302373,8.578243497,2.238245942,1.327083584,4.872217239,1356.11,17.31957922,République Democratique du Congo
8545,-3.375,23.625,2,6,10,49.34817649,1.617307066,45.98095083,37.57595246,16.44448063,8.957587105,2.354069521,1.036616003,4.940491697,1342.53,16.98998697,République Democratique du Congo
8546,-3.375,23.875,2,6,10,49.59170253,1.589997564,45.0120971,39.13850775,15.84785256,9.015019891,2.2472063,1.0708498,4.941138264,1323.53,17.98636031,République Democratique du Congo
8547,-3.375,24.125,2,3,10,48.69869281,1.364705882,42.55588235,42.00637255,15.4375,8.450326797,2.080108659,1.116125898,4.993300654,1340.66,16.14844771,République Democratique du Congo
8548,-3.375,24.375,2,3,10,48.95206813,1.677210057,44.74882401,40.90494728,14.34168694,9.049229521,2.099287104,1.175709488,4.988158962,1331.28,14.51768045,République Democratique du Congo
8549,-3.375,24.625,2,3,10,49.67314732,2.202066217,43.49760026,41.74383796,14.75319287,9.368827788,2.344573334,1.34569568,4.993573578,1315.78,13.41812414,République Democratique du Congo
8550,-3.375,24.875,2,3,10,48.89415042,2.031951499,45.95412092,39.09233164,14.9519089,9.466491889,2.16238489,1.677586349,4.200557103,1323.07,12.14361789,République Democratique du Congo
8551,-3.375,29.375,2,16,9,57.84434251,2.740876656,43.95840979,34.20030581,21.8509684,15.06625892,2.075853212,1.255371281,4.365239551,1288.39,28.71824669,Burundi
8552,-3.375,29.625,8,29,13,53.19324929,5.468564457,41.81187475,37.65384303,20.52972753,16.9296462,3.148259455,2.322616022,4.994387963,1218.8,41.37917853,Burundi
8553,-3.375,29.875,12,12,13,55.69457327,5.047026279,48.00024408,34.38841429,17.61402652,11.45626881,1.622429094,1.800116345,5,1301.74,23.10959238,Burundi
8554,-3.375,30.125,12,10,13,55.76308293,4.17595833,46.61471474,34.76975665,18.61569138,11.17066819,1.47052405,1.501456579,4.997965329,1274.03,22.45812648,Burundi
8555,-3.375,30.375,9,4,13,56.24714984,3.520684039,45.70871336,35.27092834,19.02825733,11.3487785,1.569911236,1.498925169,5.000081433,1271.12,22.02410423,Burundi
8556,-3.375,30.625,2,14,13,56.89231897,2.730878879,47.1708072,33.1982569,19.62775922,11.30080639,1.297155412,1.240203354,4.974993891,1288.34,19.19727947,Burundi
8557,-3.375,30.875,2,16,13,56.21955193,2.309002037,52.77930754,28.81808554,18.39869654,10.06965377,1.269070876,1.75274373,4.907698574,1312.27,16.63291242,Tanzanie
8558,-3.375,31.125,2,11,9,55.32619319,4.407069555,53.12713797,26.80672748,20.066216,11.7853885,1.36744087,2.40012204,3.952353804,1330.46,18.92963023,Tanzanie
8559,-3.375,31.375,9,11,13,56.12984686,1.009530792,59.60198762,22.07877159,18.32135875,8.106467905,1.214387911,1.609530465,4.808651026,1381.78,15.39695341,Tanzanie
8560,-3.375,31.625,2,9,9,55.79216133,0.299804846,64.705074,21.15116279,14.14685315,6.471621402,0.963249876,1.18711477,4.894047813,1385.91,11.16905188,Tanzanie
8561,-3.375,31.875,2,7,13,57.17759363,0.2767081,70.00576814,17.93638801,12.04906979,6.94183118,0.76600658,0.5924679,5.060118612,1415.7,8.38833374,Tanzanie
8562,-3.375,32.125,2,7,13,55.67478882,0.01908707,73.11736517,14.889295,11.98619233,8.459226771,0.62300065,0.785228825,4.979775828,1441.83,8.947693307,Tanzanie
8563,-3.375,32.375,2,6,13,54.83592922,0.008073065,72.8719726,14.55475822,12.57661257,10.16814809,0.630635244,0.647558425,4.629454457,1440.79,9.27701215,Tanzanie
8564,-3.375,32.625,2,6,9,60.45540519,0.165579651,59.52250122,25.20479374,15.27115604,16.92401761,0.879417005,0.39936162,4.005788358,1404.19,12.92670797,Tanzanie
8565,-3.375,32.875,2,3,9,64.0649224,0.446412611,57.45047534,27.52839847,15.02015113,21.37523361,0.841827984,0.375434482,3.447225156,1420.51,10.88120582,Tanzanie
8566,-3.375,33.125,2,2,9,67.97862484,0.46310143,43.86614109,38.38036411,17.75398244,29.73171326,0.947750242,0.145729117,2.534297789,1377.89,11.34939857,Tanzanie
8567,-3.375,33.375,10,19,9,69.88315395,1.138943249,50.76272016,33.00896934,16.23344749,24.25252772,0.825579256,0.223970388,3.057485323,1398.41,9.540688193,Tanzanie
8568,-3.375,33.625,10,19,13,63.93071725,1.467231132,70.23544737,17.87812424,11.88862656,10.0921599,0.510025482,0.253413457,4.823821542,1466.95,5.987625173,Tanzanie
8569,-3.375,33.875,10,21,13,64.19858445,2.040514156,68.57289294,19.08558412,12.34518386,10.35632932,0.508286853,0.152933094,4.909778718,1461.24,6.038561666,Tanzanie
8570,-3.375,34.125,10,22,13,65.3006195,1.980844473,64.2392403,23.43805021,12.32923052,11.14378872,0.560102136,0.144187586,5.033501793,1459.14,6.696935116,Tanzanie
8571,-3.375,34.375,10,24,13,61.51274765,3.977996103,52.02354661,30.07786619,17.89891198,13.07672946,0.941764858,0.560562887,4.962731406,1401.44,11.99610263,Tanzanie
8572,-3.375,34.625,10,25,13,62.76109299,4.242088091,46.86044046,31.6540783,21.48849918,20.062969,1.2541761,0.332067831,4.882952692,1271.58,17.48132137,Tanzanie
8573,-3.375,34.875,2,26,13,68.43326839,4.036531905,41.44536451,33.9192239,24.64198734,28.67210586,1.690122583,0.192558613,4.301672349,1174.38,25.53360935,Tanzanie
8574,-3.375,35.125,10,23,13,70.67765668,8.569936421,43.9417802,33.30081744,22.75186194,25.55113533,1.521359581,0.478983608,4.4373297,1278.86,18.2027248,Tanzanie
8575,-3.375,35.375,10,29,8,66.84047827,12.94585399,40.32487606,36.46301157,23.21133469,28.5347526,2.37726966,0.96922976,4.518518519,1219.32,25.36687081,Tanzanie
8576,-3.375,35.625,11,4,12,64.63308356,12.23472878,31.55823424,45.75598632,22.68317316,27.20117283,2.180247026,0.76604085,4.846962046,1205.92,29.54544714,Tanzanie
8577,-3.375,35.875,12,11,8,72.5224965,8.498649002,39.53781513,40.29411765,20.16727941,27.70719538,1.314583456,0.366464319,4.022574741,1293.75,19.4732851,Tanzanie
8578,-3.375,36.125,11,30,12,72.66328271,9.059124503,34.96792008,43.05075936,21.98172663,30.69926094,1.484471858,0.337955209,4.290830829,1213.13,21.93916998,Tanzanie
8579,-3.375,36.375,12,3,13,73.07918534,8.198207739,33.27429735,43.81531568,22.91372709,30.71967413,1.653034784,0.251905214,4.231201629,1167.52,22.28521385,Tanzanie
8580,-3.375,36.625,3,5,13,71.021261,8.710003258,30.84221245,44.41682959,24.73941023,30.84661127,1.966611682,0.727454558,4.681899642,1091.36,26.68141088,Tanzanie
8581,-3.375,36.875,1,25,9,66.54377392,9.640443033,37.60428374,38.96840134,23.43097972,29.66471211,2.629529277,0.941333197,4.733935988,1097.61,35.41004968,Tanzanie
8582,-3.375,37.125,1,25,9,69.11009846,8.968182928,44.13109285,34.90519977,20.96346326,23.79778664,1.352847342,0.106919101,3.976889902,1229.56,21.34665148,Tanzanie
8583,-3.375,37.375,1,28,9,63.89060468,8.659379064,38.78039662,36.37304941,24.84159623,24.77291938,1.997450341,0.482467874,4.182623537,1173.9,24.24138492,Tanzanie
8584,-3.375,37.625,2,27,9,67.74961158,6.284242375,39.90596124,35.24523673,24.85493499,27.62474446,1.576936297,0.582898044,4.339111947,1241.34,18.71821081,Tanzanie
8585,-3.375,38.375,1,22,8,59.69995121,1.880549683,51.01024557,31.82631322,17.1662872,12.88648561,1.801392177,1.256777261,5.003740446,1235.29,22.15530981,Sudan (Kenya administrated)
8586,-3.375,38.625,2,25,8,66.71139138,0.526525631,58.49121237,28.444345,13.06135069,11.74084622,0.897872009,0.511305238,4.681936534,1410.55,9.862327095,Sudan (Kenya administrated)
8587,-3.375,39.375,3,10,8,70.11389726,0.008629814,53.41480094,29.28844745,17.29553041,16.97207523,1.059597328,0.314106643,3.872181063,1401,7.14108931,Sudan (Kenya administrated)
8588,-3.375,39.625,3,16,8,62.34695539,0.455877564,58.97419407,23.32359166,17.7147509,13.6808043,1.1542049,0.09752036,4.024259199,1441.58,8.250895474,Sudan (Kenya administrated)
8589,-3.375,39.875,4,30,9,58.36577869,1.572187034,63.05514158,22.4701006,14.47932191,11.6318927,1.319810357,0.658939853,4.310916542,1436.56,10.36680328,Sudan (Kenya administrated)
8590,-3.375,40.125,5,3,8,64.32810615,2.190591074,61.95597105,23.27985525,14.79312425,12.88480097,1.222354642,0.499661158,3.44933655,1381.21,12.03558504,Sudan (Kenya administrated)
