cellid,y_pred_sim_dif_probT_naive,vcr_sim_probT_naive,cr_sim_probT_naive,vcr_sim_gtP_naive,y_pred_sim_dif_probT_robust,vcr_sim_probT_robust,cr_sim_probT_robust,vcr_sim_gtP_robust,lat,lon,class_nono_probT,class_yesyes_probT,class_type1_probT,class_type2_probT
"8423",".9677560329","7.248929501","7.444277287","1","1.230715156","9.219424248","9.467039108",".9943333268","-3.125","14.125","0","1","0","0"
"8429",".9677560329","6.485826015","7.444277287","1","1.182822347","7.924308777","9.098632813",".996999979","-3.125","15.625","0","1","0","0"
"843","2.845918179","8.918649673","21.89167786","1",".8357445002","2.620560646","6.428803921",".9700000286","13.625","38.625","0","1","0","0"
"8430",".9677560329","6.520191669","7.444277287","1",".9106680155","6.126293182","7.005138397",".9726666808","-3.125","15.875","0","1","0","0"
"8431",".9677560329","6.012935162","7.444277287","1",".9362285137","5.815749168","7.201757431",".9883333445","-3.125","16.125","0","1","0","0"
"8432",".9677560329","5.978940964","7.444277287","1","1.016458511","6.281500816","7.818911552",".9796666503","-3.125","16.375","0","1","0","0"
"8433",".9677560329","6.027569294","7.444277287","1",".9255405664","5.751736164","7.119543076",".9683333039","-3.125","16.625","0","1","0","0"
"8434",".9677560329","5.941617966","7.444277287","1",".7815098763","4.803429604","6.011614323",".9580000043","-3.125","16.875","0","1","0","0"
"8435",".9677560329","6.363389015","7.444277287","1",".9030416012","5.932274342","6.946474075",".9896666408","-3.125","17.125","0","1","0","0"
"8436",".9677560329","6.395856857","7.444277287","1",".8864051104","5.854623795","6.818500519",".9750000238","-3.125","17.375","0","1","0","0"
"8437",".9677560329","6.561862469","7.444277287","1",".7179620266","4.867498398","5.52278471",".92900002","-3.125","17.625","0","1","0","0"
"8438",".9677560329","6.261555672","7.444277287","1",".5169050694","3.341814041","3.976192951",".8906666636","-3.125","17.875","0","1","0","0"
"8439",".9677560329","6.286423683","7.444277287","1",".5899701118","3.834898472","4.53823185",".9673333168","-3.125","18.125","0","1","0","0"
"844","2.845918179","9.116981506","21.89167786","1",".7671340704","2.457238674","5.901031494",".948333323","13.625","38.875","0","1","0","0"
"8440",".9677560329","6.308606148","7.444277287","1",".6810634136","4.443671703","5.238949299",".9733333588","-3.125","18.375","0","1","0","0"
"8441",".9677560329","6.32826519","7.444277287","1",".6000592709","3.921571255","4.615840435",".9350000024","-3.125","18.625","0","1","0","0"
"8442",".9677560329","6.183942795","7.444277287","1",".6136902571","3.921789885","4.720694542",".9156666398","-3.125","18.875","0","1","0","0"
"8443",".9677560329","6.043916225","7.444277287","1",".7312194109","4.571385384","5.624764442",".9710000157","-3.125","19.125","0","1","0","0"
"8444",".9677560329","5.974156857","7.444277287","1",".6322059631","3.904286861","4.86312294",".926666677","-3.125","19.625","0","1","0","0"
"8445",".9677560329","5.993483543","7.444277287","1",".6253275871","3.867953062","4.810212135",".9053333402","-3.125","19.875","0","1","0","0"
"8446",".9677560329","5.700598717","7.444277287","1",".9292348623","5.474741936","7.147960663",".9856666923","-3.125","21.625","0","1","0","0"
"8447",".9677560329","5.706620216","7.444277287","1",".9393618107","5.537547112","7.225860119",".9886666536","-3.125","21.875","0","1","0","0"
"8448",".9677560329","5.711441517","7.444277287","1",".9711107016","5.745628357","7.470082283",".9726666808","-3.125","22.125","0","1","0","0"
"8449",".9677560329","5.715191364","7.444277287","1",".8760797977","5.17924881","6.739075661",".9676666856","-3.125","22.375","0","1","0","0"
"845","2.845918179","9.319609642","21.89167786","1",".6375594139","2.085463524","4.904303074",".8420000076","13.625","39.125","0","1","0","0"
"8450",".9677560329","5.720022678","7.444277287","1","1.207563162","7.133011818","9.288948059",".9923333526","-3.125","22.875","0","1","0","0"
"8451",".9677560329","5.934922695","7.444277287","1","1.142221689","7.010174751","8.786320686",".9789999723","-3.125","23.125","0","1","0","0"
"8452",".9677560329","5.93203783","7.444277287","1","1.120287299","6.872681618","8.617593765",".9883333445","-3.125","23.375","0","1","0","0"
"8453",".9677560329","5.9287076","7.444277287","1",".9029892683","5.530637741","6.946071625",".9419999719","-3.125","23.625","0","1","0","0"
"8454",".9677560329","5.925069332","7.444277287","1","1.134274244","6.955759048","8.725186348",".9869999886","-3.125","23.875","0","1","0","0"
"8455",".9677560329","5.921263218","7.444277287","1","1.263124943","7.735678673","9.716345787",".9850000143","-3.125","24.125","0","1","0","0"
"8456",".9677560329","6.159060001","7.444277287","1","1.363683343","8.676877975","10.48987198",".9873333573","-3.125","24.375","0","1","0","0"
"8457",".9677560329","6.14919281","7.444277287","1","1.365491509","8.680369377","10.50378036",".996999979","-3.125","24.625","0","1","0","0"
"8458",".9677560329","6.139392376","7.444277287","1","1.231475472","7.805988789","9.472887993",".9933333397","-3.125","24.875","0","1","0","0"
"8459",".9677560329","6.129818916","7.444277287","1","1.198448181","7.585227489","9.218832016",".9950000048","-3.125","25.125","0","1","0","0"
"846","2.845918179","9.523347855","21.89167786","1",".6015464067","2.009307623","4.627280235",".8169999719","13.625","39.375","0","1","0","0"
"8460",".7955236435","4.89648962","6.119412422","1","1.073546529","6.616192818","8.258050919",".9860000014","-3.125","29.375","0","1","0","0"
"8461","-.0054683685","-.0334297381","-.0420643725","0","1.212575912","7.416704178","9.327507019",".9629999995","-3.125","29.625","0","0","1","0"
"8462","-.0054683685","-.0327910893","-.0420643725","0","1.169371963","7.006076813","8.995168686",".9503333569","-3.125","29.875","0","0","1","0"
"8463","-.0054683685","-.0320720859","-.0420643725","0","1.359571457","7.977379322","10.45824242",".9936666489","-3.125","30.125","0","0","1","0"
"8464","-.0054683685","-.0313383453","-.0420643725","0","1.193676949","6.835905075","9.182130814",".9840000272","-3.125","30.375","0","0","1","0"
"8465","-.0054683685","-.0305881146","-.0420643725","0","1.342822433","7.514480591","10.32940292",".9879999757","-3.125","30.625","0","0","1","0"
"8466","-.0054683685","-.0298365224","-.0420643725","0","1.15513742","6.297580719","8.885672569",".9750000238","-3.125","30.875","0","0","1","0"
"8467","-.0054683685","-.0297248624","-.0420643725","0",".9508616924","5.172905445","7.314320564",".9906666875","-3.125","31.125","0","0","1","0"
"8468","-.0054683685","-.029037023","-.0420643725","0",".7948733568","4.213367462","6.1144104",".9326666594","-3.125","31.375","0","0","1","0"
"8469","-.0054683685","-.0283799004","-.0420643725","0",".8403238058","4.355308533","6.464029312",".9440000057","-3.125","31.625","0","0","1","0"
"847","2.845918179","9.679709435","21.89167786","1",".6782264709","2.304974079","5.217126846",".9153333306","13.625","39.625","0","1","0","0"
"8470","-.0054683685","-.0277594831","-.0420643725","0",".7037010193","3.571901321","5.413084984",".9193333387","-3.125","31.875","0","0","1","0"
"8471","-.0054683685","-.0271796547","-.0420643725","0",".807800889","4.018303871","6.213852882",".9539999962","-3.125","32.125","0","0","1","0"
"8472","-.0054683685","-.0266424399","-.0420643725","0",".7480254173","3.64569521","5.754041672",".9110000134","-3.125","32.375","0","0","1","0"
"8473","-.0054683685","-.0261480212","-.0420643725","0",".3957099915","1.892001867","3.043922901",".7736666799","-3.125","32.625","0","0","1","0"
"8474","2.048164606","9.583681107","15.75511265","1",".4562710524","2.131539345","3.509777308",".8183333278","-3.125","32.875","0","1","0","0"
"8475","2.048164606","9.556640625","15.75511265","1",".5178195238","2.421748161","3.983227253",".852666676","-3.125","33.125","0","1","0","0"
"8476","-.0054683685","-.0255260859","-.0420643725","0",".3271360397","1.52752924","2.516431093",".7429999709","-3.125","33.375","0","0","1","0"
"8477","-.0054683685","-.0250543822","-.0420643725","0",".4595760107","2.108049631","3.535200119",".8326666951","-3.125","33.625","0","0","1","0"
"8478","-.0054683685","-.0253152065","-.0420643725","0",".4919153452","2.27423048","3.783964157",".8316666484","-3.125","33.875","0","0","1","0"
"8479","-.0054683685","-.0267801601","-.0420643725","0",".6515437365","3.19275713","5.011875153",".9403333068","-3.125","34.125","0","0","1","0"
"848","2.845918179","nan","21.89167786","nan",".4339327812","nan","3.337944508","nan","13.625","39.875","0","0","0","0"
"8480","-.0054683685","-.0264997762","-.0420643725","0",".7612552643","3.69102478","5.855810165",".9066666961","-3.125","34.375","0","0","1","0"
"8481","-.0054683685","-.0261533149","-.0420643725","0",".860424161","4.117598057","6.618647575",".9476666451","-3.125","35.125","0","0","1","0"
"8482","-.0054683685","-.0261359513","-.0420643725","0",".7217689753","3.444146395","5.552069187",".9023333192","-3.125","35.375","0","0","1","0"
"8483","-.0054683685","-.0258290321","-.0420643725","0",".708573103","3.346320391","5.450562477",".9196666479","-3.125","35.875","0","0","1","0"
"8484","-.0054683685","-.0252972133","-.0420643725","0",".6621959209","3.064163685","5.09381485",".8550000191","-3.125","36.375","0","0","1","0"
"8485","-.0054683685","-.0253239088","-.0420643725","0",".510291338","2.362829924","3.925318003",".8543333411","-3.125","36.625","0","0","1","0"
"8486","-.0054683685","-.0257748757","-.0420643725","0",".8978899717","4.226711273","6.906846046",".9626666903","-3.125","36.875","0","0","1","0"
"8487","-.0054683685","-.0263040457","-.0420643725","0",".6356505156","3.059027195","4.88961935",".8763333559","-3.125","37.125","0","0","1","0"
"8488","-.0054683685","-.0267981123","-.0420643725","0","1.012846231","4.963244438","7.791125298",".9873333573","-3.125","37.375","0","0","1","0"
"8489","-.0054683685","-.0272029322","-.0420643725","0",".8204987049","4.080687046","6.311528683",".9453333616","-3.125","37.625","0","0","1","0"
"849","1.500258923","nan","11.54045296","nan",".7213455439","nan","5.548811913","nan","13.375","-16.875","0","0","0","0"
"8490","4.484897614","22.58288574","34.49921417","1",".287966013","1.451562285","2.215123177",".7363333106","-3.125","37.875","0","1","0","0"
"8491","4.484897614","23.0239296","34.49921417","1",".4777718782","2.449564934","3.675168276",".828666687","-3.125","38.375","0","1","0","0"
"8492","4.484897614","23.66209221","34.49921417","1",".4281200171","2.25813055","3.29323101",".8529999852","-3.125","39.625","0","1","0","0"
"8493","4.484897614","nan","34.49921417","nan",".5720750093","nan","4.400577068","nan","-3.125","39.875","0","0","0","0"
"8494","4.484897614","nan","34.49921417","nan",".5152823925","nan","3.963710785","nan","-3.125","40.125","0","0","0","0"
"8495",".7955236435","6.125010014","6.119412422","1",".9992802143","7.699739456","7.686770916",".9886666536","-3.375","10.625","0","1","0","0"
"8496",".7955236435","6.146181107","6.119412422","1","1.128278375","8.713410378","8.679063797",".9903333187","-3.375","11.125","0","1","0","0"
"8497",".7955236435","6.156848431","6.119412422","1","1.120746255","8.669178009","8.621125221",".9886666536","-3.375","11.375","0","1","0","0"
"8498",".7955236435","5.542699337","6.119412422","1",".8987513781","6.252645493","6.913472176",".9890000224","-3.375","11.625","0","1","0","0"
"8499",".7955236435","6.252048016","6.119412422","1","1.010716438","7.941094875","7.774742126",".9886666536","-3.375","11.875","0","1","0","0"
"850","1.500258923","nan","11.54045296","nan",".7282032967","nan","5.601563454","nan","13.375","-16.625","0","0","0","0"
"8500",".7955236435","6.252084732","6.119412422","1",".5491552353","4.316618919","4.224270821",".875666678","-3.375","12.125","0","1","0","0"
"8501",".7955236435","6.256340504","6.119412422","1",".585850358","4.604626656","4.506541252",".9166666865","-3.375","12.375","0","1","0","0"
"8502",".7955236435","6.264235497","6.119412422","1",".8390904665","6.605722427","6.45454216",".9869999886","-3.375","12.625","0","1","0","0"
"8503",".7955236435","6.294930935","6.119412422","1","1.164285898","9.207809448","8.956045151",".9940000176","-3.375","13.125","0","1","0","0"
"8504",".7955236435","6.084458351","6.119412422","1","1.218838215","9.325782776","9.375679016",".9903333187","-3.375","13.375","0","1","0","0"
"8505",".7955236435","6.058964252","6.119412422","1","1.293433785","9.84992981","9.949490547",".9973333478","-3.375","13.625","0","1","0","0"
"8506",".7955236435","6.015050888","6.119412422","1","1.269942999","9.600499153","9.768792152",".9986666441","-3.375","13.875","0","1","0","0"
"8507",".7955236435","5.926828861","6.119412422","1","1.16824019","8.703490257","8.986463547",".9886666536","-3.375","14.125","0","1","0","0"
"8508",".9677560329","7.225554943","7.444277287","1","1.133420825","8.456874847","8.718622208",".9879999757","-3.375","14.375","0","1","0","0"
"8509",".9677560329","6.83010006","7.444277287","1","1.076159358","7.59428978","8.278148651",".9876666665","-3.375","14.625","0","1","0","0"
"851","1.500258923","nan","11.54045296","nan",".7080328465","nan","5.446406364","nan","13.375","-16.375","0","0","0","0"
"8513",".9677560329","6.453700066","7.444277287","1","1.158634424","7.720707893","8.912572861",".9959999919","-3.375","15.625","0","1","0","0"
"8514",".9677560329","6.662398338","7.444277287","1",".961709857","6.622397423","7.397768021",".9796666503","-3.375","15.875","0","1","0","0"
"8515",".9677560329","5.88637495","7.444277287","1",".9085973501","5.531881332","6.989210129",".9676666856","-3.375","16.125","0","1","0","0"
"8516",".9677560329","5.935676098","7.444277287","1","1.025282621","6.284981728","7.886789322",".9850000143","-3.375","16.375","0","1","0","0"
"8517",".9677560329","5.849738121","7.444277287","1",".9771449566","5.906942844","7.516499519",".9616666436","-3.375","16.625","0","1","0","0"
"8518",".9677560329","5.898347378","7.444277287","1",".8138047457","4.959804535","6.260036469",".9179999828","-3.375","16.875","0","1","0","0"
"8519",".9677560329","6.326558113","7.444277287","1",".7626779079","4.983974457","5.866753101",".9610000253","-3.375","17.125","0","1","0","0"
"852","1.500258923","nan","11.54045296","nan",".7484143972","nan","5.757033825","nan","13.375","-15.875","0","0","0","0"
"8520",".9677560329","6.359413624","7.444277287","1",".9349155426","6.136360168","7.19165802",".9950000048","-3.375","17.375","0","1","0","0"
"8521",".9677560329","6.386811256","7.444277287","1",".7559660673","4.990214348","5.815123558",".9399999976","-3.375","17.625","0","1","0","0"
"8522",".9677560329","6.234153271","7.444277287","1",".7162344456","4.612998962","5.509495735",".9120000005","-3.375","17.875","0","1","0","0"
"8523",".9677560329","6.259055138","7.444277287","1",".610705018","3.948625088","4.697731018",".8943333626","-3.375","18.125","0","1","0","0"
"8524",".9677560329","6.281312943","7.444277287","1",".6339174509","4.117542267","4.876288414",".9819999933","-3.375","18.375","0","1","0","0"
"8525",".9677560329","6.127698421","7.444277287","1",".5923080444","3.74550271","4.556215763",".9330000281","-3.375","18.625","0","1","0","0"
"8526",".9677560329","6.026277542","7.444277287","1",".6012451649","3.747346878","4.624962807",".9393333197","-3.375","18.875","0","1","0","0"
